,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,class
377,0.67,1.0,0.18,0.81,0.44,0.39,0.35,0.0,0.0,0.28,0.53,0.57,1.0,0.88,0.42,0.94,1.0
378,0.92,1.0,0.08,0.87,0.54,0.5,1.0,0.15,0.0,0.0,0.05,0.37,0.64,0.73,0.48,0.9900000000000002,1.0
379,0.78,1.0,0.29,0.88,0.0,0.52,0.02,0.1,0.55,0.0,1.0,0.26,0.98,0.67,0.51,0.77,0.0
380,0.08,1.0,0.0,0.57,0.22,0.08999999999999998,0.72,0.0,1.0,0.43,0.78,0.94,0.32,0.95,0.07,0.48,0.0
381,0.81,1.0,0.22,0.8399999999999999,0.0,0.41,0.18,0.0,0.8199999999999998,0.18,1.0,0.6,0.61,0.96,0.13,0.69,0.0
382,1.0,0.63,0.71,1.0,0.1,0.8499999999999999,0.24,0.43,0.56,0.04,0.0,0.0,0.26,0.38,0.88,0.55,1.0
383,0.28,0.8299999999999998,0.05,0.52,0.0,0.17,0.35,0.0,0.78,0.1,1.0,0.4,0.89,0.73,0.6,1.0,0.0
384,0.57,0.94,0.18,0.8499999999999999,0.04,0.37,0.39,0.0,0.94,0.17,1.0,0.65,0.6,1.0,0.0,0.9900000000000002,0.0
385,0.72,0.8299999999999998,0.49,1.0,0.61,0.58,0.8199999999999998,0.17,0.0,0.0,0.25,0.33,1.0,0.61,0.75,0.92,1.0
386,1.0,0.94,0.4,1.0,0.0,0.68,0.43,0.35,0.92,0.05,0.23,0.0,0.03,0.34,0.46,0.68,1.0
387,0.0,0.94,0.08999999999999998,0.35,0.42,0.07,0.78,0.0,1.0,0.41,0.73,0.8499999999999999,0.37,1.0,0.08,0.7,0.0
388,0.48,0.87,0.13,0.59,0.0,0.1,0.43,0.0,0.8399999999999999,0.29,1.0,0.77,0.64,1.0,0.26,0.68,0.0
389,0.0,0.72,0.59,0.43,0.9,0.07,0.27,0.0,0.2,0.37,0.67,0.7,1.0,1.0,0.22,0.86,1.0
390,0.06,0.78,0.0,0.37,0.19,0.0,0.76,0.03,1.0,0.4,0.9900000000000002,0.8,0.51,1.0,0.07,0.73,0.0
391,0.56,1.0,0.11,0.8499999999999999,0.0,0.39,0.28,0.0,0.8,0.04,1.0,0.47,0.8299999999999998,0.9,0.32,0.92,0.0
392,0.78,0.62,0.6,1.0,0.12,0.65,0.94,0.32,1.0,0.0,0.0,0.14,0.6,0.53,0.72,0.8299999999999998,1.0
393,0.9,0.94,0.13,0.95,0.26,0.56,0.96,0.27,0.52,0.0,0.0,0.26,0.45,0.64,1.0,1.0,1.0
394,0.8299999999999998,0.63,0.48,1.0,0.0,0.76,0.61,0.4,0.8199999999999998,0.0,0.03,0.08999999999999998,0.38,0.55,1.0,0.91,1.0
395,0.8299999999999998,0.63,0.77,0.55,1.0,0.15,0.35,0.0,0.23,0.38,0.7,0.73,0.63,1.0,0.0,0.78,1.0
396,0.75,0.93,0.46,0.87,0.1,0.49,0.0,0.08,0.58,0.0,1.0,0.31,0.66,0.66,0.22,1.0,0.0
397,0.34,0.76,0.0,0.41,0.08,0.0,0.65,0.11,1.0,0.47,0.9900000000000002,0.9,0.42,1.0,0.07,0.67,0.0
398,0.0,0.31,0.52,0.59,0.46,1.0,0.11,0.81,0.65,0.52,1.0,0.17,0.38,0.0,0.08999999999999998,0.26,1.0
399,0.32,0.89,0.0,0.68,0.16,0.24,0.57,0.0,0.97,0.27,1.0,0.72,0.61,0.9900000000000002,0.1,1.0,0.0
400,0.55,0.4,1.0,0.64,0.92,1.0,0.48,0.81,0.45,0.4,0.55,0.0,0.0,0.04,0.11,0.38,1.0
401,0.35,0.97,0.35,0.61,0.44,0.19,0.0,0.0,0.23,0.38,0.61,0.68,1.0,0.9900000000000002,0.51,1.0,1.0
402,0.22,0.55,0.1,0.6,0.0,0.18,0.46,0.0,0.89,0.28,1.0,0.7,0.68,1.0,0.29,0.69,0.0
403,0.52,1.0,0.21,0.67,0.29,0.14,0.72,0.0,1.0,0.4,0.8,0.88,0.35,0.97,0.0,0.65,0.0
404,0.7,0.91,0.25,0.69,0.0,0.35,0.06,0.0,0.58,0.0,0.97,0.25,1.0,0.63,0.8499999999999999,1.0,0.0
405,0.41,1.0,0.05,0.7,0.0,0.21,0.39,0.0,0.8299999999999998,0.22,1.0,0.66,0.57,0.89,0.11,0.75,0.0
406,0.5,1.0,0.2,0.6,0.32,0.13,0.8399999999999999,0.0,1.0,0.45,0.79,0.9,0.25,0.98,0.0,0.56,0.0
407,0.59,0.8399999999999999,0.2,0.66,0.59,0.29,0.15,0.0,0.0,0.36,0.58,0.66,1.0,1.0,0.24,0.92,1.0
408,0.64,1.0,0.34,0.73,1.0,0.39,0.94,0.03,0.0,0.0,0.38,0.38,0.9,0.74,0.76,0.95,1.0
409,0.08999999999999998,1.0,0.0,0.59,0.07,0.18,0.39,0.0,0.75,0.07,1.0,0.34,0.9900000000000002,0.74,0.69,0.95,0.0
410,0.29,0.96,0.15,0.53,0.33,0.12,0.79,0.0,1.0,0.38,0.8199999999999998,0.8,0.38,1.0,0.0,0.74,0.0
411,0.54,0.9,0.22,0.65,1.0,0.77,0.48,1.0,0.14,0.49,0.0,0.0,0.73,0.16,0.44,0.66,1.0
412,0.31,1.0,0.0,0.8,0.04,0.3,0.37,0.0,0.81,0.08,1.0,0.47,0.7,0.8199999999999998,0.26,0.91,0.0
413,0.69,0.91,0.1,0.95,0.34,0.46,0.5,0.0,0.0,0.23,0.62,0.5,1.0,0.87,0.36,1.0,1.0
414,0.0,0.98,0.05,0.73,0.7,0.39,1.0,0.0,0.43,0.08999999999999998,0.53,0.5,0.8399999999999999,0.9,0.26,1.0,1.0
415,0.48,0.94,0.0,0.76,0.53,0.39,0.47,0.0,0.03,0.14,0.7,0.46,1.0,0.88,0.28,1.0,1.0
416,1.0,0.92,0.18,0.81,0.46,0.39,0.62,0.0,0.01,0.13,0.43,0.56,0.74,1.0,0.0,0.75,1.0
417,0.3,0.89,0.0,0.64,0.22,0.22,0.63,0.0,1.0,0.24,0.9,0.68,0.51,0.97,0.05,1.0,0.0
418,0.11,0.58,0.65,0.35,0.67,0.0,0.04,0.19,0.41,0.53,1.0,0.81,0.57,1.0,0.0,0.79,1.0
419,0.59,0.8499999999999999,0.25,0.71,0.88,0.35,0.79,0.0,0.07,0.29,0.62,0.64,1.0,1.0,0.0,0.9900000000000002,1.0
420,0.27,0.8199999999999998,0.03,0.47,0.13,0.06,0.67,0.0,1.0,0.34,0.96,0.76,0.51,1.0,0.0,0.8199999999999998,0.0
421,0.87,1.0,0.31,0.76,1.0,0.91,0.38,0.8,0.22,0.62,0.0,0.0,0.73,0.08999999999999998,0.33,0.64,1.0
422,0.38,0.96,0.06,0.6,0.0,0.19,0.47,0.0,0.9900000000000002,0.25,1.0,0.65,0.71,1.0,0.17,0.8499999999999999,0.0
423,0.13,0.76,0.0,0.33,0.4,0.0,0.92,0.2,1.0,0.67,0.63,1.0,0.18,0.68,0.29,0.24,0.0
424,0.13,0.69,0.78,1.0,1.0,0.73,0.59,0.36,0.11,0.0,0.87,0.11,0.87,0.45,0.0,0.69,1.0
425,0.16,0.78,0.0,0.38,0.31,0.0,0.74,0.13,1.0,0.59,0.71,1.0,0.28,0.91,0.11,0.39,0.0
426,0.26,0.89,0.13,0.44,0.29,0.01,0.72,0.0,1.0,0.36,0.8499999999999999,0.79,0.45,1.0,0.0,0.92,0.0
427,0.47,1.0,0.0,0.75,0.05,0.29,0.5,0.0,1.0,0.18,1.0,0.63,0.59,0.96,0.04,0.88,0.0
428,1.0,0.77,0.58,1.0,0.16,0.69,0.0,0.27,0.4,0.0,0.93,0.15,0.95,0.58,0.53,0.89,0.0
429,0.01,0.63,0.03,0.27,0.37,0.0,0.79,0.18,1.0,0.54,0.89,0.9,0.41,1.0,0.0,0.8,0.0
430,0.8199999999999998,1.0,0.35,0.78,0.97,0.39,0.94,0.0,0.0,0.01,0.39,0.42,1.0,0.81,0.4,0.94,1.0
431,0.59,1.0,0.1,0.71,0.9900000000000002,0.78,0.31,0.96,0.0,0.45,0.41,0.0,1.0,0.35,0.23,0.61,1.0
432,0.78,0.97,0.44,0.68,1.0,0.3,0.65,0.0,0.38,0.35,0.8399999999999999,0.77,0.76,1.0,0.0,0.72,1.0
433,0.29,1.0,0.0,0.66,0.11,0.24,0.52,0.0,0.98,0.14,1.0,0.55,0.61,0.8299999999999998,0.11,0.8499999999999999,0.0
434,0.46,1.0,0.04,0.75,0.07,0.24,0.53,0.0,1.0,0.21,0.89,0.68,0.44,0.97,0.0,0.88,0.0
435,0.69,0.9,0.33,0.61,0.75,0.16,0.12,0.0,0.0,0.38,0.77,0.59,1.0,1.0,0.2,0.95,1.0
436,0.34,1.0,0.0,0.77,0.11,0.25,0.56,0.0,1.0,0.17,0.9900000000000002,0.69,0.52,0.8299999999999998,0.34,0.45,0.0
437,0.36,0.97,0.0,0.59,0.08999999999999998,0.14,0.61,0.0,0.9900000000000002,0.34,1.0,0.81,0.53,1.0,0.05,0.73,0.0
438,0.48,1.0,0.12,0.64,0.0,0.2,0.43,0.0,0.91,0.25,1.0,0.69,0.62,0.98,0.13,0.76,0.0
439,0.56,0.76,0.73,0.52,0.93,0.13,0.0,0.0,0.37,0.35,1.0,0.69,1.0,1.0,0.17,0.76,1.0
440,1.0,0.98,0.51,1.0,0.11,0.72,0.44,0.35,0.43,0.0,0.0,0.2,0.22,0.61,0.65,0.92,1.0
441,0.6,0.73,0.59,1.0,0.19,0.73,0.53,0.36,0.51,0.0,0.0,0.2,0.5,0.52,1.0,0.8,1.0
442,0.32,0.8499999999999999,0.0,0.51,0.02,0.07,0.51,0.0,0.93,0.23,1.0,0.67,0.67,1.0,0.23,0.8399999999999999,0.0
443,0.39,0.8299999999999998,0.17,0.65,0.37,0.26,0.17,0.0,0.0,0.36,0.44,0.7,1.0,1.0,0.32,0.93,1.0
444,0.9,0.52,0.79,1.0,0.0,0.9900000000000002,0.19,0.5,0.66,0.04,0.16,0.0,0.34,0.51,1.0,0.86,1.0
445,0.51,0.97,0.1,0.75,0.0,0.32,0.34,0.0,0.8399999999999999,0.15,1.0,0.56,0.71,0.92,0.18,1.0,0.0
446,0.0,0.77,0.5,1.0,1.0,0.72,0.4,0.39,0.13,0.0,0.74,0.01,0.23,0.38,0.12,0.77,1.0
447,0.62,0.96,0.24,0.9900000000000002,0.0,0.59,0.19,0.17,0.61,0.0,0.97,0.24,1.0,0.71,0.65,1.0,0.0
448,0.43,1.0,0.08,0.67,0.03,0.27,0.41,0.0,0.87,0.27,1.0,0.66,0.54,0.92,0.0,0.74,0.0
449,0.15,0.55,0.0,0.35,0.15,0.01,0.54,0.0,0.88,0.19,1.0,0.53,0.8,0.8499999999999999,0.45,1.0,0.0
450,0.01,0.67,0.44,1.0,1.0,0.75,0.64,0.36,0.17,0.0,1.0,0.18,0.42,0.52,0.0,0.88,1.0
451,0.04,0.88,0.0,0.43,0.25,0.04,0.7,0.0,1.0,0.35,0.94,0.79,0.53,1.0,0.08,0.86,0.0
452,0.72,0.97,0.64,0.54,0.69,0.0,0.0,0.13,0.28,0.5,1.0,0.73,0.96,1.0,0.19,0.9,1.0
453,0.35,0.55,0.46,0.55,1.0,0.23,0.6,0.0,0.05,0.28,0.32,0.64,0.65,1.0,0.0,0.79,1.0
454,0.2,0.69,0.35,1.0,1.0,0.95,0.61,0.53,0.19,0.11,0.67,0.0,0.35,0.38,0.0,0.8,1.0
455,1.0,1.0,0.22,0.86,0.23,0.55,0.73,0.27,0.42,0.0,0.0,0.2,0.53,0.47,1.0,0.77,1.0
456,0.28,0.68,0.37,1.0,0.96,0.94,0.8199999999999998,0.47,0.66,0.0,1.0,0.06,0.46,0.36,0.0,0.7,1.0
457,0.11,0.75,0.49,0.47,0.8299999999999998,0.1,0.0,0.0,0.34,0.37,1.0,0.7,0.95,1.0,0.05,0.79,1.0
458,0.68,1.0,0.24,0.8299999999999998,0.0,0.41,0.13,0.0,0.6,0.03,0.9900000000000002,0.3,1.0,0.71,0.55,0.89,0.0
459,0.0,0.77,0.52,0.57,1.0,0.26,0.54,0.0,0.23,0.24,0.56,0.58,0.75,0.94,0.21,1.0,1.0
460,0.77,0.6,0.77,1.0,0.1,0.9,0.15,0.49,0.4,0.08,0.0,0.0,0.32,0.34,1.0,0.55,1.0
461,0.76,0.81,0.25,1.0,0.35,0.64,0.94,0.31,0.75,0.0,0.0,0.22,0.28,0.58,1.0,0.88,1.0
462,0.0,0.63,0.07,0.3,0.36,0.0,0.73,0.1,1.0,0.49,0.86,0.93,0.49,1.0,0.18,0.71,0.0
463,0.51,0.78,0.0,0.68,0.47,0.34,1.0,0.0,0.19,0.07,0.63,0.43,0.8499999999999999,0.8199999999999998,0.08999999999999998,1.0,1.0
464,0.25,0.57,0.2,0.21,0.62,0.0,1.0,0.22,0.95,0.68,0.61,1.0,0.14,0.9900000000000002,0.0,0.57,0.0
465,0.41,0.91,0.15,0.59,0.25,0.06,0.7,0.0,1.0,0.39,0.78,0.8499999999999999,0.32,1.0,0.0,0.68,0.0
466,0.46,0.9900000000000002,0.12,0.7,0.0,0.31,0.24,0.0,0.7,0.04,1.0,0.36,0.94,0.76,0.6,1.0,0.0
467,0.97,0.75,0.6,1.0,0.35,0.68,0.68,0.32,0.49,0.0,0.0,0.22,0.39,0.57,1.0,0.8299999999999998,1.0
468,0.31,0.88,0.05,0.5,0.04,0.08,0.57,0.0,1.0,0.3,1.0,0.71,0.56,1.0,0.0,0.92,0.0
469,0.01,0.92,0.0,0.49,0.26,0.0,0.8,0.01,1.0,0.51,0.74,1.0,0.24,0.8299999999999998,0.27,0.29,0.0
470,0.0,0.73,0.12,0.26,0.49,0.0,0.92,0.13,1.0,0.6,0.73,0.98,0.29,1.0,0.08,0.6,0.0
471,0.38,1.0,0.2,0.61,0.26,0.2,0.65,0.0,1.0,0.27,0.92,0.67,0.48,0.8499999999999999,0.0,0.79,0.0
472,0.61,0.95,0.39,0.68,1.0,1.0,0.45,0.76,0.0,0.45,0.1,0.0,0.9,0.36,0.21,0.5,1.0
473,0.19,0.78,0.29,0.36,0.13,0.0,0.08,0.27,0.58,0.49,1.0,0.79,0.55,1.0,0.0,0.88,1.0
474,0.37,1.0,0.08,0.78,0.0,0.39,0.18,0.04,0.59,0.0,0.91,0.26,1.0,0.64,0.72,0.92,0.0
475,0.27,1.0,0.06,0.95,0.0,0.42,0.3,0.0,0.79,0.04,1.0,0.51,0.74,0.96,0.24,0.98,0.0
476,0.23,0.93,0.01,0.59,0.16,0.19,0.64,0.0,1.0,0.29,0.94,0.72,0.52,1.0,0.0,0.9,0.0
477,0.0,0.77,0.49,1.0,1.0,0.74,0.8499999999999999,0.37,0.58,0.0,0.93,0.13,0.69,0.48,0.05,0.74,1.0
478,0.5,0.86,0.17,0.6,0.0,0.27,0.21,0.0,0.7,0.08999999999999998,1.0,0.37,0.91,0.7,0.63,1.0,0.0
479,0.0,0.88,0.65,0.55,1.0,0.16,0.45,0.0,0.43,0.4,0.9,0.77,0.68,1.0,0.08,0.69,1.0
480,0.48,0.8399999999999999,0.38,0.41,0.2,0.0,0.0,0.14,0.37,0.51,0.89,0.81,1.0,1.0,0.36,0.8399999999999999,1.0
481,0.96,0.9,0.02,0.68,0.78,0.32,0.8499999999999999,0.0,0.15,0.26,0.72,0.67,1.0,1.0,0.0,0.71,1.0
482,0.27,0.51,0.0,0.22,0.43,0.0,0.9,0.13,1.0,0.54,0.75,0.93,0.27,1.0,0.12,0.61,0.0
483,0.48,0.53,0.1,0.54,0.0,0.0,0.49,0.06,0.88,0.48,1.0,1.0,0.48,0.8399999999999999,0.07,0.44,0.0
484,0.76,0.8499999999999999,0.0,1.0,0.16,0.63,0.81,0.31,0.69,0.0,0.06,0.25,0.34,0.64,1.0,0.95,1.0
485,0.55,0.77,0.03,1.0,0.39,0.57,1.0,0.16,0.0,0.0,0.26,0.38,0.97,0.77,0.23,0.78,1.0
486,0.74,0.74,0.62,1.0,0.1,0.76,0.36,0.39,0.62,0.02,0.0,0.0,0.24,0.3,1.0,0.5,1.0
487,0.41,1.0,0.08999999999999998,0.7,0.0,0.3,0.33,0.0,0.88,0.15,1.0,0.54,0.79,0.92,0.28,0.88,0.0
488,0.46,0.92,0.45,0.62,0.38,0.22,0.0,0.0,0.08999999999999998,0.39,0.57,0.7,1.0,1.0,0.27,0.98,1.0
489,0.31,0.89,0.0,0.55,0.14,0.12,0.64,0.0,1.0,0.29,0.94,0.72,0.53,1.0,0.03,0.91,0.0
490,0.0,0.59,0.08999999999999998,0.36,0.43,0.0,0.91,0.2,1.0,0.65,0.65,1.0,0.15,0.8399999999999999,0.1,0.41,0.0
491,0.35,0.44,0.41,0.02,0.81,0.14,1.0,0.6,0.81,1.0,0.4,0.8499999999999999,0.08999999999999998,0.49,0.0,0.0,0.0
492,0.08999999999999998,0.96,0.01,0.5,0.12,0.0,0.69,0.03,1.0,0.48,0.8199999999999998,0.97,0.28,1.0,0.0,0.54,0.0
493,0.67,0.9900000000000002,0.0,0.95,0.29,0.61,1.0,0.36,0.87,0.0,0.43,0.21,0.7,0.6,0.8299999999999998,1.0,1.0
494,0.5,0.91,0.16,0.7,0.0,0.3,0.29,0.0,0.76,0.24,1.0,0.62,0.89,1.0,0.36,0.8499999999999999,0.0
495,0.88,0.77,0.3,0.96,0.46,0.48,0.68,0.0,0.0,0.02,0.45,0.46,1.0,0.88,0.38,1.0,1.0
496,0.0,0.67,0.14,0.25,0.57,0.0,1.0,0.22,0.95,0.75,0.54,1.0,0.07,0.87,0.04,0.39,0.0
497,0.8399999999999999,0.9,0.0,0.91,0.51,0.56,0.98,0.19,0.36,0.0,0.43,0.4,1.0,0.75,0.62,1.0,1.0
498,0.25,0.8399999999999999,0.0,0.62,0.08,0.17,0.52,0.0,0.92,0.26,1.0,0.69,0.66,1.0,0.2,0.88,0.0
499,1.0,0.88,0.47,1.0,0.28,0.62,0.74,0.27,0.55,0.0,0.0,0.19,0.32,0.6,0.86,0.88,1.0
500,0.73,0.8299999999999998,0.27,0.87,0.22,0.41,0.0,0.0,0.08,0.36,0.55,0.68,1.0,1.0,0.42,0.8499999999999999,1.0
501,0.1,0.75,0.0,0.4,0.22,0.04,0.58,0.0,0.89,0.25,1.0,0.67,0.78,1.0,0.44,0.89,0.0
502,0.02,0.37,0.08,0.25,0.42,0.0,0.89,0.17,1.0,0.59,0.73,0.96,0.23,1.0,0.0,0.62,0.0
503,0.65,0.6,1.0,1.0,0.05,1.0,0.19,0.57,0.65,0.15,0.0,0.0,0.13,0.43,0.97,0.75,1.0
504,0.67,0.73,0.41,1.0,0.16,0.67,0.73,0.34,0.78,0.0,0.0,0.1,0.35,0.47,1.0,0.77,1.0
505,0.58,0.89,0.15,0.7,0.0,0.3,0.33,0.0,0.79,0.32,1.0,0.72,0.67,1.0,0.18,0.7,0.0
506,0.76,0.81,0.0,0.8199999999999998,0.57,0.42,0.91,0.0,0.19,0.17,0.78,0.57,1.0,1.0,0.2,0.8399999999999999,1.0
507,0.26,0.88,0.08999999999999998,0.63,0.0,0.2,0.36,0.0,0.8,0.18,1.0,0.57,0.76,0.94,0.31,1.0,0.0
508,0.0,0.88,0.1,0.48,0.33,0.12,0.75,0.0,1.0,0.35,0.87,0.75,0.5,1.0,0.06,0.95,0.0
509,0.15,0.7,0.2,0.32,0.54,0.0,0.96,0.24,1.0,0.66,0.68,1.0,0.16,0.92,0.0,0.52,0.0
510,0.64,0.97,0.32,0.67,0.19,0.26,0.0,0.0,0.3,0.36,0.67,0.67,1.0,1.0,0.47,0.88,1.0
511,0.6,1.0,0.18,0.97,0.0,0.49,0.23,0.03,0.75,0.0,1.0,0.45,0.8199999999999998,0.91,0.32,0.89,0.0
512,0.15,0.67,0.0,0.24,0.32,0.0,0.76,0.24,1.0,0.62,0.86,1.0,0.37,0.9,0.03,0.57,0.0
513,0.37,1.0,0.01,0.66,0.08999999999999998,0.1,0.58,0.0,1.0,0.31,0.97,0.8499999999999999,0.48,0.9900000000000002,0.0,0.81,0.0
514,0.51,0.91,0.46,0.56,0.29,0.15,0.0,0.0,0.36,0.33,0.72,0.64,1.0,1.0,0.48,0.92,1.0
515,0.75,0.72,0.25,0.76,0.0,0.37,0.16,0.0,0.7,0.23,1.0,0.61,0.88,1.0,0.31,0.8299999999999998,0.0
516,0.65,0.8199999999999998,0.14,1.0,0.33,0.49,1.0,0.05,0.08,0.0,0.0,0.41,0.9,0.72,0.12,0.98,1.0
517,0.68,0.8199999999999998,0.34,1.0,0.0,0.65,0.08,0.22,0.57,0.0,1.0,0.24,0.88,0.66,0.4,0.92,0.0
518,0.33,1.0,0.15,0.8499999999999999,0.0,0.4,0.13,0.0,0.46,0.03,0.76,0.25,1.0,0.61,0.8399999999999999,0.95,0.0
519,0.36,0.52,0.0,0.5,0.06,0.06,0.56,0.0,0.97,0.3,1.0,0.76,0.58,1.0,0.24,0.68,0.0
520,0.28,1.0,0.04,0.63,0.0,0.2,0.32,0.0,0.73,0.24,1.0,0.59,0.77,0.89,0.3,0.8499999999999999,0.0
521,0.05,0.42,0.0,0.07,0.44,0.0,0.87,0.15,1.0,0.64,0.68,1.0,0.25,0.93,0.2,0.48,0.0
522,0.08,0.97,0.14,0.72,0.0,0.35,0.1,0.0,0.69,0.18,1.0,0.53,0.9,0.9,0.25,1.0,0.0
523,0.0,0.39,0.62,0.67,0.86,1.0,0.06,0.87,0.38,0.54,1.0,0.26,0.72,0.0,0.01,0.17,1.0
524,0.39,1.0,0.69,0.58,0.95,0.1,0.14,0.0,0.17,0.42,1.0,0.66,0.91,1.0,0.0,1.0,1.0
525,0.29,0.94,0.02,0.59,0.0,0.17,0.47,0.0,0.9,0.25,1.0,0.66,0.71,1.0,0.19,0.98,0.0
526,1.0,1.0,0.46,0.95,0.51,0.59,0.75,0.25,0.3,0.0,0.0,0.17,0.43,0.46,0.8299999999999998,0.78,1.0
527,0.25,1.0,0.08999999999999998,0.78,0.0,0.34,0.29,0.0,0.81,0.06,1.0,0.47,0.77,0.8499999999999999,0.24,0.96,0.0
528,0.45,1.0,0.12,0.8199999999999998,0.0,0.41,0.17,0.04,0.62,0.0,1.0,0.21,0.96,0.6,0.54,0.66,0.0
529,0.51,1.0,0.18,0.73,0.0,0.34,0.2,0.0,0.63,0.02,0.95,0.31,1.0,0.72,0.66,0.9,0.0
530,0.03,0.69,0.0,0.18,0.37,0.0,0.77,0.13,1.0,0.54,0.8,0.97,0.41,1.0,0.21,0.61,0.0
531,1.0,0.66,0.48,0.75,0.12,0.43,0.0,0.05,0.47,0.0,0.89,0.25,0.86,0.64,0.61,1.0,0.0
532,0.22,0.93,0.0,0.7,0.69,0.37,1.0,0.0,0.15,0.2,0.51,0.6,0.77,0.94,0.42,1.0,1.0
533,0.0,0.8199999999999998,0.37,0.62,0.8299999999999998,0.3,0.65,0.0,0.46,0.32,0.81,0.66,1.0,1.0,0.23,0.9,1.0
534,0.61,0.59,0.58,1.0,0.0,0.8399999999999999,0.44,0.42,0.8,0.0,0.08,0.05,0.33,0.44,1.0,0.7,1.0
535,0.51,0.65,0.59,1.0,0.0,0.72,0.63,0.37,1.0,0.01,0.04,0.0,0.15,0.37,0.9900000000000002,0.62,1.0
536,0.87,0.95,0.28,0.76,0.0,0.37,0.18,0.0,0.77,0.23,1.0,0.64,0.74,1.0,0.23,0.75,0.0
537,0.34,1.0,0.24,1.0,0.0,0.53,0.08,0.04,0.59,0.0,1.0,0.34,0.69,0.68,0.14,0.69,0.0
538,0.92,0.65,0.5,1.0,0.0,0.8199999999999998,0.47,0.46,0.87,0.06,0.42,0.0,0.54,0.45,1.0,0.79,1.0
539,0.31,0.88,0.06,0.58,0.14,0.13,0.64,0.0,1.0,0.33,0.96,0.77,0.49,1.0,0.0,0.81,0.0
540,0.0,0.88,0.24,0.68,0.76,0.33,0.43,0.0,0.29,0.32,0.8399999999999999,0.66,1.0,1.0,0.08,0.89,1.0
541,0.86,0.79,0.47,1.0,0.18,0.62,0.65,0.27,0.66,0.0,0.0,0.03,0.46,0.39,1.0,0.71,1.0
542,0.32,1.0,0.08999999999999998,0.63,0.0,0.21,0.3,0.0,0.7,0.14,1.0,0.43,0.87,0.79,0.47,0.9,0.0
543,0.77,0.87,0.87,0.57,1.0,0.19,0.13,0.0,0.28,0.35,0.8299999999999998,0.69,0.94,1.0,0.0,0.79,1.0
544,0.79,1.0,0.28,0.87,0.0,0.52,0.07,0.13,0.57,0.0,0.9900000000000002,0.26,1.0,0.65,0.71,1.0,0.0
545,0.49,0.75,0.44,1.0,0.23,0.73,0.43,0.37,0.47,0.0,0.0,0.16,0.4,0.45,1.0,0.68,1.0
546,0.12,0.73,0.0,0.3,0.33,0.0,0.77,0.06,1.0,0.44,0.78,0.8499999999999999,0.37,1.0,0.12,0.67,0.0
547,0.64,0.8299999999999998,0.16,0.87,0.11,0.43,0.0,0.0,0.05,0.33,0.54,0.68,1.0,1.0,0.25,0.9,1.0
548,0.25,0.4,0.21,0.0,0.6,0.04,0.89,0.35,1.0,0.75,0.71,1.0,0.3,0.9,0.0,0.63,0.0
549,0.32,1.0,0.06,0.77,0.0,0.33,0.3,0.0,0.81,0.06,1.0,0.44,0.76,0.8199999999999998,0.26,0.88,0.0
550,0.47,1.0,0.19,0.67,0.0,0.3,0.2,0.0,0.68,0.05,1.0,0.33,0.91,0.72,0.5,0.88,0.0
551,0.46,0.88,0.24,0.61,0.19,0.11,0.63,0.0,1.0,0.29,0.86,0.78,0.45,1.0,0.0,0.86,0.0
552,0.69,0.7,0.61,1.0,0.02,0.8399999999999999,0.23,0.41,0.48,0.0,0.0,0.23,0.43,0.59,1.0,0.8399999999999999,1.0
553,0.6,0.9,0.43,0.68,0.52,0.22,0.21,0.0,0.0,0.39,0.52,0.66,1.0,0.95,0.38,1.0,1.0
554,0.37,0.55,1.0,0.72,0.94,1.0,0.52,0.75,0.57,0.37,0.57,0.0,0.0,0.02,0.08999999999999998,0.36,1.0
555,0.47,0.8499999999999999,0.18,0.62,0.05,0.2,0.47,0.0,1.0,0.24,0.9900000000000002,0.66,0.59,0.98,0.0,1.0,0.0
556,0.45,0.74,0.23,0.68,0.92,0.35,0.77,0.0,0.45,0.28,1.0,0.64,0.95,1.0,0.0,0.8,1.0
557,0.0,0.8199999999999998,0.75,0.56,1.0,0.12,0.22,0.0,0.22,0.41,0.92,0.73,0.8399999999999999,1.0,0.02,0.8,1.0
558,0.37,0.8399999999999999,0.0,0.51,0.02,0.07,0.53,0.0,0.98,0.27,1.0,0.7,0.58,1.0,0.07,0.9900000000000002,0.0
559,0.33,1.0,0.0,0.72,0.06,0.23,0.54,0.0,1.0,0.3,0.88,0.77,0.35,0.97,0.02,0.64,0.0
560,0.15,0.79,0.08,0.36,0.37,0.0,0.89,0.21,1.0,0.63,0.73,1.0,0.21,0.8199999999999998,0.0,0.43,0.0
561,0.14,0.86,0.0,0.75,0.01,0.29,0.4,0.0,0.94,0.1,1.0,0.53,0.62,0.86,0.08999999999999998,1.0,0.0
562,0.27,1.0,0.0,0.64,0.04,0.08,0.63,0.0,1.0,0.46,0.73,0.96,0.12,0.79,0.0,0.25,0.0
563,0.13,0.65,0.73,0.34,0.94,0.0,0.0,0.0,0.27,0.34,0.8199999999999998,0.65,1.0,1.0,0.27,0.77,1.0
564,0.14,0.81,0.0,0.4,0.19,0.01,0.65,0.0,0.9900000000000002,0.3,1.0,0.73,0.65,1.0,0.24,0.81,0.0
565,0.04,0.7,0.0,0.27,0.34,0.0,0.7,0.01,1.0,0.34,0.9,0.86,0.55,1.0,0.2,0.8299999999999998,0.0
