,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,class
3552,0.272727,0.233333,0.253012,0.07515299999999998,0.101329,0.097222,0.28341,0.196453,0.542636,0.280899,0.362319,0.333333,0.0
3553,0.181818,0.06,0.216867,0.016871,0.054817,0.045139,0.126728,0.5,0.387597,0.179775,0.08347799999999998,0.405797,1.0
3554,0.322314,0.206667,0.295181,0.108896,0.04485,0.034722,0.239631,0.5,0.472868,0.303371,0.182957,0.289855,1.0
3555,0.099174,0.166667,0.09638600000000001,0.013804,0.066445,0.03125,0.209677,0.5,0.589147,0.123596,0.08849,0.391304,1.0
3556,0.297521,0.37,0.060241,0.027607,0.11794,0.052083,0.062212,0.666667,0.666667,0.264045,0.197609,0.405797,1.0
3557,0.495868,0.773333,0.204819,0.021472,0.116279,0.107639,0.334101,0.209948,0.333333,0.174157,0.217391,0.333333,0.0
3558,0.181818,0.053333,0.162651,0.174847,0.034884,0.131944,0.211982,0.133218,0.333333,0.067416,0.405797,0.333333,0.0
3559,0.272727,0.153333,0.301205,0.21319,0.083056,0.017361,0.327189,0.215732,0.170543,0.123596,0.15942,0.333333,0.0
3560,0.280992,0.06,0.222892,0.096626,0.083056,0.159722,0.281106,0.666667,0.27907,0.134831,0.117794,0.434783,1.0
3561,0.247934,0.09333300000000001,0.295181,0.004601,0.071429,0.08680599999999998,0.281106,0.5,0.410853,0.073034,0.074995,0.492754,1.0
3562,0.272727,0.066667,0.445783,0.230061,0.05814,0.149306,0.391705,0.5,0.511628,0.252809,0.240794,0.144928,1.0
3563,0.231405,0.106667,0.162651,0.233129,0.043189,0.15625,0.419355,0.213804,0.403101,0.162921,0.173913,0.333333,0.0
3564,0.22314,0.066667,0.198795,0.01227,0.033223,0.118056,0.304147,0.666667,0.496124,0.213483,0.077694,0.507246,1.0
3565,0.214876,0.106667,0.192771,0.005368,0.053156,0.076389,0.288018,0.062078,0.410853,0.073034,0.550725,0.333333,0.0
3566,0.239669,0.153333,0.180723,0.027607,0.048173,0.100694,0.177419,0.666667,0.286822,0.078652,0.030075,0.695652,1.0
3567,0.305785,0.133333,0.198795,0.108896,0.064784,0.142361,0.400922,0.5,0.503876,0.207865,0.198381,0.304348,1.0
3568,0.31405,0.286667,0.144578,0.027607,0.136213,0.024306,0.073733,0.5,0.581395,0.247191,0.209948,0.231884,1.0
3569,0.107438,0.166667,0.13253,0.015337,0.0299,0.059028,0.191244,0.666667,0.612403,0.08988799999999998,0.042221,0.652174,1.0
3570,0.280992,0.113333,0.114458,0.113497,0.05814,0.173611,0.382488,0.179102,0.341085,0.123596,0.173913,0.333333,0.0
3571,0.338843,0.14,0.186747,0.103528,0.041528,0.125,0.341014,0.128976,0.263566,0.050562,0.405797,0.333333,0.0
3572,0.371901,0.383333,0.072289,0.026074,0.122924,0.048611,0.246544,0.182957,0.348837,0.247191,0.26087,0.333333,0.0
3573,0.214876,0.106667,0.295181,0.079755,0.07309,0.083333,0.262673,0.5,0.224806,0.426966,0.136688,0.362319,1.0
3574,0.231405,0.113333,0.216867,0.115031,0.059801,0.184028,0.400922,0.167534,0.27907,0.11236,0.173913,0.333333,0.0
3575,0.231405,0.12,0.277108,0.110429,0.063123,0.163194,0.414747,0.167534,0.372093,0.179775,0.15942,0.333333,0.0
3576,0.338843,0.24,0.156627,0.059049,0.039867,0.076389,0.21659,0.5,0.348837,0.168539,0.07827299999999998,0.681159,1.0
3577,0.363636,0.173333,0.295181,0.113497,0.061462,0.1875,0.5,0.5,0.27907,0.168539,0.17139,0.391304,1.0
3578,0.272727,0.173333,0.168675,0.021472,0.121262,0.104167,0.142857,0.189512,0.565891,0.146067,0.202899,0.333333,0.0
3579,0.272727,0.273333,0.13253,0.021472,0.063123,0.505208,0.6947,0.101986,0.403101,0.08426999999999998,0.434783,0.0,0.0
3580,0.280992,0.07333299999999998,0.186747,0.087423,0.041528,0.055556,0.223502,0.666667,0.333333,0.168539,0.114517,0.492754,1.0
3581,0.190083,0.09333300000000001,0.240964,0.019172,0.036545,0.083333,0.241935,0.666667,0.24031,0.044944,0.049161,0.550725,1.0
3582,0.165289,0.06,0.180723,0.01227,0.046512,0.1875,0.285714,0.5,0.44186,0.08988799999999998,0.07306699999999998,0.478261,1.0
3583,0.297521,0.08666699999999998,0.162651,0.009202,0.053156,0.090278,0.214286,0.5,0.364341,0.061798,0.107769,0.26087,1.0
3584,0.123967,0.153333,0.228916,0.15184,0.036545,0.180556,0.308756,0.5,0.48062,0.134831,0.117602,0.536232,1.0
3585,0.190083,0.193333,0.277108,0.174847,0.054817,0.208333,0.470046,0.5,0.348837,0.207865,0.190669,0.246377,1.0
3586,0.280992,0.16,0.180723,0.117331,0.018272,0.045139,0.225806,0.5,0.209302,0.123596,0.125506,0.492754,1.0
3587,0.355372,0.496667,0.144578,0.023006,0.124585,0.013889,0.016129,0.5,0.503876,0.308989,0.194525,0.391304,1.0
3588,0.198347,0.18,0.120482,0.268405,0.099668,0.111111,0.35023,0.5,0.333333,0.157303,0.230769,0.115942,1.0
3589,0.280992,0.246667,0.090361,0.021472,0.114618,0.03125,0.050691,0.5,0.44186,0.162921,0.173125,0.275362,1.0
3590,0.198347,0.07333299999999998,0.228916,0.069018,0.016611,0.07291699999999998,0.175115,0.5,0.255814,0.078652,0.048197,0.652174,1.0
3591,0.247934,0.133333,0.26506,0.167178,0.051495,0.197917,0.5,0.188741,0.387597,0.191011,0.217391,0.333333,0.0
3592,0.231405,0.106667,0.144578,0.122699,0.041528,0.083333,0.297235,0.5,0.472868,0.207865,0.16792,0.333333,1.0
3593,0.231405,0.293333,0.26506,0.177914,0.064784,0.184028,0.550691,0.5,0.418605,0.179775,0.200308,0.188406,1.0
3594,0.289256,0.09333300000000001,0.246988,0.226994,0.068106,0.1875,0.426267,0.5,0.465116,0.207865,0.248506,0.130435,1.0
3595,0.206612,0.08,0.180723,0.081288,0.041528,0.118056,0.336406,0.5,0.581395,0.101124,0.179487,0.072464,1.0
3596,0.264463,0.08666699999999998,0.253012,0.07208599999999998,0.046512,0.121528,0.269585,0.5,0.325581,0.168539,0.117602,0.42029,1.0
3597,0.231405,0.126667,0.198795,0.01227,0.054817,0.079861,0.407834,0.097166,0.44186,0.134831,0.391304,0.333333,0.0
3598,0.107438,0.26,0.012048,0.010736,0.041528,0.059028,0.08755799999999998,0.5,0.914729,0.224719,0.096202,0.695652,1.0
3599,0.46281,0.14,0.331325,0.02454,0.068106,0.055556,0.260369,0.175246,0.310078,0.264045,0.333333,0.166667,0.0
3600,0.454545,0.126667,0.246988,0.021472,0.136213,0.017361,0.023041,0.209948,0.434109,0.269663,0.246377,0.333333,0.0
3601,0.272727,0.153333,0.10241,0.006135,0.054817,0.069444,0.317972,0.114324,0.317829,0.101124,0.231884,0.333333,0.0
3602,0.181818,0.053333,0.216867,0.015337,0.054817,0.041667,0.126728,0.5,0.387597,0.179775,0.08328499999999998,0.405797,1.0
3603,0.157025,0.12,0.144578,0.263804,0.083056,0.076389,0.271889,0.204743,0.449612,0.157303,0.304348,0.333333,0.0
3604,0.363636,0.166667,0.23494,0.029141,0.107973,0.097222,0.096774,0.666667,0.465116,0.370787,0.157509,0.637681,1.0
3605,0.53719,0.16,0.271084,0.08895699999999998,0.106312,0.013889,0.016129,0.833333,0.395349,0.337079,0.202236,0.666667,1.0
3606,0.545455,0.313333,0.138554,0.032209,0.136213,0.059028,0.096774,0.5,0.387597,0.235955,0.236939,0.333333,1.0
3607,0.297521,0.08,0.198795,0.019939,0.043189,0.131944,0.304147,0.666667,0.348837,0.123596,0.074995,0.536232,1.0
3608,0.198347,0.116667,0.162651,0.010736,0.046512,0.100694,0.184332,0.666667,0.255814,0.207865,0.023713,0.710145,1.0
3609,0.272727,0.133333,0.156627,0.033742,0.049834,0.170139,0.258065,0.5,0.263566,0.207865,0.071139,0.463768,1.0
3610,0.305785,0.46,0.120482,0.115031,0.147841,0.100694,0.198157,0.227685,0.372093,0.202247,0.173913,0.333333,0.0
3611,0.322314,0.353333,0.108434,0.027607,0.122924,0.017361,0.032258,0.5,0.44186,0.213483,0.177174,0.318841,1.0
3612,0.272727,0.113333,0.295181,0.03681,0.034884,0.100694,0.207373,0.666667,0.317829,0.095506,0.0615,0.623188,1.0
3613,0.338843,0.053333,0.180723,0.104294,0.068106,0.197917,0.336406,0.5,0.310078,0.08426999999999998,0.173703,0.217391,1.0
3614,0.479339,0.46,0.072289,0.035276,0.121262,0.100694,0.156682,0.5,0.449612,0.235955,0.222479,0.347826,1.0
3615,0.272727,0.146667,0.277108,0.013804,0.094684,0.097222,0.292627,0.5,0.310078,0.179775,0.067284,0.681159,1.0
3616,0.165289,0.133333,0.180723,0.013804,0.028239,0.104167,0.248848,0.666667,0.465116,0.213483,0.046462,0.652174,1.0
3617,0.247934,0.32,0.13253,0.018405,0.107973,0.048611,0.041475,0.5,0.527132,0.337079,0.140158,0.463768,1.0
3618,0.46281,0.053333,0.138554,0.015337,0.054817,0.045139,0.140553,0.136688,0.271318,0.05618,0.217391,0.333333,0.0
3619,0.190083,0.06,0.253012,0.222393,0.039867,0.09375,0.271889,0.187584,0.116279,0.140449,0.217391,0.333333,0.0
3620,0.157025,0.12,0.144578,0.263804,0.083056,0.076389,0.271889,0.204743,0.449612,0.157303,0.304348,0.333333,0.0
3621,0.280992,0.1,0.23494,0.208589,0.08139499999999998,0.166667,0.428571,0.666667,0.20155,0.146067,0.20802,0.144928,1.0
3622,0.256198,0.133333,0.186747,0.101227,0.051495,0.159722,0.373272,0.666667,0.44186,0.196629,0.144399,0.376812,1.0
3623,0.22314,0.186667,0.295181,0.035276,0.034884,0.052083,0.202765,0.666667,0.294574,0.151685,0.059572,0.594203,1.0
3624,0.173554,0.026667,0.162651,0.064417,0.034884,0.135417,0.239631,0.5,0.643411,0.258427,0.099287,0.594203,1.0
3625,0.214876,0.133333,0.13253,0.187117,0.049834,0.173611,0.331797,0.5,0.395349,0.117978,0.158859,0.391304,1.0
3626,0.123967,0.333333,0.042169,0.096626,0.056478,0.114583,0.329493,0.140544,0.48062,0.196629,0.246377,0.333333,0.0
3627,0.438017,0.4,0.066265,0.033742,0.139535,0.034722,0.08755799999999998,0.5,0.457364,0.185393,0.226913,0.217391,1.0
3628,0.330579,0.07333299999999998,0.156627,0.127301,0.049834,0.142361,0.40553,0.5,0.356589,0.134831,0.17139,0.275362,1.0
3629,0.107438,0.166667,0.13253,0.015337,0.0299,0.059028,0.191244,0.666667,0.612403,0.08988799999999998,0.042221,0.652174,1.0
3630,0.057851,0.07333299999999998,0.126506,0.005368,0.039867,0.305556,0.352535,0.119722,0.48062,0.11236,0.0,0.333333,0.0
3631,0.272727,0.08666699999999998,0.222892,0.027607,0.028239,0.076389,0.21659,0.666667,0.333333,0.08988799999999998,0.0615,0.492754,1.0
3632,0.173554,0.38,0.138554,0.067485,0.043189,0.065972,0.281106,0.5,0.573643,0.146067,0.058801,0.695652,1.0
3633,0.297521,0.146667,0.295181,0.116564,0.07641199999999998,0.166667,0.419355,0.5,0.620155,0.202247,0.198381,0.246377,1.0
3634,0.446281,0.173333,0.162651,0.009202,0.028239,0.055556,0.154378,0.096202,0.27907,0.095506,0.405797,0.333333,0.0
3635,0.429752,0.213333,0.259036,0.027607,0.098007,0.097222,0.092166,0.5,0.372093,0.213483,0.138616,0.608696,1.0
3636,0.371901,0.12,0.253012,0.021472,0.11794,0.034722,0.048387,0.5,0.379845,0.325843,0.198381,0.202899,1.0
3637,0.107438,0.04,0.150602,0.001534,0.049834,0.048611,0.191244,0.5,0.387597,0.117978,0.092346,0.173913,1.0
3638,0.512397,0.273333,0.120482,0.159509,0.10299,0.041667,0.101382,0.5,0.341085,0.264045,0.277424,0.173913,1.0
3639,0.330579,0.113333,0.168675,0.101227,0.051495,0.15625,0.398618,0.5,0.325581,0.213483,0.160015,0.304348,1.0
3640,0.347107,0.106667,0.216867,0.013804,0.063123,0.055556,0.28341,0.5,0.372093,0.179775,0.148255,0.289855,1.0
3641,0.247934,0.08666699999999998,0.216867,0.268405,0.061462,0.107639,0.292627,0.248506,0.426357,0.146067,0.115942,0.333333,0.0
3642,0.115702,0.113333,0.138554,0.01227,0.063123,0.065972,0.163594,0.055909,0.465116,0.224719,0.492754,0.333333,0.0
3643,0.231405,0.126667,0.174699,0.07208599999999998,0.059801,0.194444,0.421659,0.157895,0.457364,0.320225,0.26087,0.333333,0.0
3644,0.338843,0.066667,0.222892,0.009202,0.051495,0.052083,0.158986,0.094274,0.356589,0.230337,0.405797,0.333333,0.0
3645,0.198347,0.24,0.108434,0.108896,0.144518,0.09375,0.470046,0.204357,0.651163,0.280899,0.173913,0.333333,0.0
3646,0.22314,0.09333300000000001,0.174699,0.104294,0.031561,0.052083,0.186636,0.666667,0.333333,0.191011,0.115674,0.42029,1.0
3647,0.247934,0.12,0.204819,0.203988,0.041528,0.131944,0.294931,0.5,0.472868,0.174157,0.150183,0.57971,1.0
3648,0.132231,0.116667,0.198795,0.009202,0.069767,0.097222,0.267281,0.5,0.503876,0.247191,0.06497,0.478261,1.0
3649,0.214876,0.1,0.23494,0.018405,0.038206,0.076389,0.258065,0.5,0.465116,0.157303,0.078851,0.550725,1.0
3650,0.264463,0.106667,0.150602,0.016871,0.054817,0.163194,0.421659,0.5,0.410853,0.11236,0.094274,0.492754,1.0
3651,0.330579,0.233333,0.295181,0.190184,0.039867,0.125,0.35023,0.5,0.325581,0.073034,0.161751,0.478261,1.0
3652,0.181818,0.12,0.144578,0.010736,0.07309,0.225694,0.331797,0.5,0.379845,0.224719,0.101986,0.347826,1.0
3653,0.289256,0.07333299999999998,0.162651,0.203988,0.079734,0.152778,0.343318,0.833333,0.170543,0.106742,0.211297,0.115942,1.0
3654,0.570248,0.09333300000000001,0.337349,0.116564,0.05814,0.125,0.403226,0.5,0.116279,0.258427,0.209948,0.217391,1.0
3655,0.297521,0.113333,0.216867,0.193252,0.096346,0.180556,0.396313,0.5,0.224806,0.146067,0.202236,0.144928,1.0
3656,0.22314,0.166667,0.180723,0.04908,0.04485,0.114583,0.18894,0.666667,0.410853,0.230337,0.061114,0.652174,1.0
3657,0.355372,0.026667,0.295181,0.009202,0.054817,0.145833,0.354839,0.5,0.317829,0.146067,0.121265,0.246377,1.0
3658,0.247934,0.07333299999999998,0.198795,0.065951,0.063123,0.142361,0.285714,0.5,0.310078,0.191011,0.110276,0.434783,1.0
3659,0.247934,0.106667,0.174699,0.136503,0.054817,0.190972,0.347926,0.5,0.302326,0.162921,0.168691,0.304348,1.0
3660,0.14876,0.07333299999999998,0.23494,0.007668999999999999,0.056478,0.055556,0.140553,0.5,0.395349,0.174157,0.090418,0.333333,1.0
3661,0.297521,0.126667,0.289157,0.007668999999999999,0.063123,0.055556,0.290323,0.5,0.364341,0.151685,0.082707,0.521739,1.0
3662,0.421488,0.16,0.295181,0.015337,0.068106,0.055556,0.288018,0.163678,0.317829,0.067416,0.202899,0.333333,0.0
3663,0.206612,0.146667,0.548193,0.116564,0.041528,0.170139,0.4447,0.5,0.51938,0.151685,0.131675,0.536232,1.0
3664,0.198347,0.233333,0.295181,0.08895699999999998,0.059801,0.038194,0.251152,0.177174,0.426357,0.196629,0.144928,0.166667,0.0
3665,0.256198,0.133333,0.168675,0.177914,0.054817,0.177083,0.306452,0.5,0.24031,0.191011,0.156352,0.347826,1.0
3666,0.198347,0.153333,0.126506,0.087423,0.053156,0.170139,0.488479,0.13476,0.333333,0.213483,0.289855,0.333333,0.0
3667,0.256198,0.166667,0.373494,0.105828,0.048173,0.15625,0.290323,0.666667,0.395349,0.117978,0.08328499999999998,0.782609,1.0
3668,0.371901,0.053333,0.222892,0.111963,0.026578,0.128472,0.232719,0.5,0.162791,0.08426999999999998,0.11471,0.565217,1.0
3669,0.214876,0.126667,0.271084,0.118098,0.068106,0.177083,0.437788,0.161751,0.356589,0.146067,0.217391,0.333333,0.0
3670,0.264463,0.333333,0.072289,0.019939,0.136213,0.114583,0.271889,0.163678,0.55814,0.146067,0.362319,0.333333,0.0
3671,0.355372,0.31,0.108434,0.019939,0.11794,0.041667,0.06682,0.5,0.449612,0.207865,0.194525,0.144928,1.0
3672,0.206612,0.06,0.192771,0.006135,0.051495,0.131944,0.258065,0.833333,0.457364,0.101124,0.033738,0.7391299999999998,1.0
3673,0.198347,0.08666699999999998,0.156627,0.191718,0.068106,0.201389,0.331797,0.20455,0.457364,0.134831,0.144928,0.333333,0.0
3674,0.247934,0.126667,0.168675,0.110429,0.048173,0.08680599999999998,0.191244,0.5,0.403101,0.067416,0.084635,0.652174,1.0
3675,0.272727,0.08,0.186747,0.104294,0.07309,0.107639,0.47235,0.5,0.457364,0.207865,0.168884,0.347826,1.0
3676,0.231405,0.206667,0.168675,0.131902,0.04485,0.03125,0.198157,0.5,0.271318,0.073034,0.095431,0.594203,1.0
3677,0.297521,0.053333,0.162651,0.228528,0.068106,0.083333,0.297235,0.666667,0.139535,0.117978,0.21766,0.101449,1.0
3678,0.247934,0.033333,0.23494,0.01227,0.041528,0.0625,0.221198,0.666667,0.395349,0.213483,0.079044,0.478261,1.0
3679,0.272727,0.226667,0.120482,0.033742,0.048173,0.09375,0.237327,0.5,0.395349,0.140449,0.049547,0.782609,1.0
3680,0.206612,0.286667,0.07831299999999998,0.026074,0.111296,0.097222,0.07834099999999998,0.5,0.542636,0.297753,0.166377,0.434783,1.0
3681,0.198347,0.07333299999999998,0.174699,0.056748,0.059801,0.111111,0.276498,0.5,0.356589,0.11236,0.182572,0.188406,1.0
3682,0.371901,0.09333300000000001,0.228916,0.217791,0.074751,0.107639,0.276498,0.252362,0.387597,0.157303,0.246377,0.333333,0.0
3683,0.421488,0.16,0.186747,0.021472,0.131229,0.038194,0.029954,0.5,0.348837,0.185393,0.165606,0.347826,1.0
3684,0.190083,0.146667,0.283133,0.01227,0.066445,0.170139,0.417051,0.107769,0.364341,0.129213,0.217391,0.333333,0.0
3685,0.31405,0.18,0.277108,0.216258,0.063123,0.111111,0.334101,0.192404,0.24031,0.174157,0.333333,0.333333,0.0
3686,0.305785,0.346667,0.018072,0.018405,0.142857,0.083333,0.214286,0.152111,0.488372,0.179775,0.304348,0.333333,0.0
3687,0.231405,0.18,0.156627,0.032209,0.059801,0.0625,0.28341,0.666667,0.403101,0.146067,0.046462,0.724638,1.0
3688,0.322314,0.12,0.156627,0.021472,0.071429,0.0625,0.163594,0.5,0.333333,0.320225,0.154039,0.42029,1.0
3689,0.198347,0.166667,0.114458,0.076687,0.054817,0.07291699999999998,0.315668,0.137652,0.333333,0.230337,0.275362,0.333333,0.0
3690,0.256198,0.32,0.018072,0.013804,0.127907,0.121528,0.092166,0.156352,0.627907,0.196629,0.376812,0.333333,0.0
3691,0.305785,0.12,0.228916,0.078221,0.019934,0.076389,0.274194,0.5,0.317829,0.224719,0.120879,0.449275,1.0
3692,0.305785,0.15,0.228916,0.01227,0.063123,0.100694,0.205069,0.666667,0.387597,0.168539,0.086177,0.507246,1.0
3693,0.214876,0.3,0.054217,0.050613,0.189369,0.045139,0.057604,0.186813,0.604651,0.252809,0.434783,0.166667,0.0
3694,0.173554,0.16,0.156627,0.013804,0.079734,0.055556,0.31106,0.08849,0.403101,0.078652,0.391304,0.333333,0.0
3695,0.322314,0.146667,0.138554,0.021472,0.098007,0.09375,0.304147,0.129362,0.302326,0.224719,0.26087,0.333333,0.0
3696,0.190083,0.16,0.150602,0.018405,0.127907,0.013889,0.059908,0.145171,0.496124,0.123596,0.304348,0.333333,0.0
3697,0.495868,0.193333,0.23494,0.029141,0.116279,0.09375,0.135945,0.19626,0.341085,0.207865,0.26087,0.333333,0.0
3698,0.264463,0.32,0.10241,0.016871,0.093023,0.048611,0.041475,0.666667,0.55814,0.258427,0.15481,0.369565,1.0
3699,0.264463,0.16,0.210843,0.013804,0.049834,0.079861,0.274194,0.5,0.348837,0.235955,0.090418,0.608696,1.0
3700,0.578512,0.16,0.26506,0.015337,0.089701,0.052083,0.071429,0.5,0.387597,0.314607,0.219587,0.289855,1.0
3701,0.256198,0.106667,0.138554,0.099693,0.053156,0.065972,0.209677,0.5,0.294574,0.353933,0.103142,0.492754,1.0
3702,0.115702,0.06,0.162651,0.001534,0.034884,0.034722,0.142857,0.097744,0.449612,0.106742,0.26087,0.333333,0.0
3703,0.264463,0.09333300000000001,0.156627,0.007668999999999999,0.046512,0.065972,0.14977,0.5,0.294574,0.08988799999999998,0.059572,0.536232,1.0
3704,0.289256,0.6,0.03012,0.023006,0.08637899999999998,0.065972,0.09907800000000001,0.191633,0.457364,0.185393,0.246377,0.0,0.0
3705,0.247934,0.1,0.192771,0.122699,0.061462,0.159722,0.352535,0.5,0.27907,0.168539,0.142857,0.362319,1.0
3706,0.272727,0.08666699999999998,0.192771,0.02454,0.046512,0.09375,0.31106,0.666667,0.372093,0.196629,0.113553,0.289855,1.0
3707,0.181818,0.12,0.174699,0.006135,0.038206,0.090278,0.207373,0.5,0.511628,0.123596,0.048005,0.623188,1.0
3708,0.330579,0.133333,0.150602,0.042945,0.024917,0.090278,0.214286,0.5,0.20155,0.08426999999999998,0.047812,0.724638,1.0
3709,0.198347,0.373333,0.054217,0.029141,0.119601,0.048611,0.046083,0.159437,0.658915,0.230337,0.57971,0.333333,0.0
3710,0.46281,0.12,0.319277,0.009202,0.063123,0.083333,0.237327,0.5,0.395349,0.033708,0.096202,0.652174,1.0
3711,0.347107,0.333333,0.168675,0.039877,0.094684,0.069444,0.248848,0.5,0.387597,0.179775,0.196453,0.202899,1.0
3712,0.165289,0.046667,0.295181,0.007668999999999999,0.064784,0.069444,0.211982,0.111625,0.364341,0.146067,0.173913,0.333333,0.0
3713,0.38843,0.106667,0.283133,0.223926,0.079734,0.135417,0.525346,0.258145,0.232558,0.247191,0.144928,0.333333,0.0
3714,0.289256,0.153333,0.415663,0.147239,0.053156,0.197917,0.354839,0.204164,0.263566,0.129213,0.086957,0.333333,0.0
3715,0.247934,0.146667,0.198795,0.187117,0.053156,0.204861,0.373272,0.182765,0.294574,0.191011,0.26087,0.333333,0.0
3716,0.322314,0.333333,0.006024,0.018405,0.131229,0.038194,0.02765,0.666667,0.465116,0.191011,0.165221,0.362319,1.0
3717,0.206612,0.06,0.138554,0.078221,0.064784,0.149306,0.324885,0.129362,0.27907,0.179775,0.289855,0.333333,0.0
3718,0.380165,0.333333,0.162651,0.177147,0.039867,0.125,0.253456,0.5,0.209302,0.095506,0.169462,0.405797,1.0
3719,0.404959,0.306667,0.156627,0.029141,0.146179,0.020833,0.057604,0.5,0.426357,0.213483,0.202236,0.188406,1.0
3720,0.239669,0.173333,0.180723,0.230061,0.074751,0.173611,0.437788,0.213804,0.364341,0.151685,0.188406,0.333333,0.0
3721,0.471074,0.226667,0.246988,0.026074,0.041528,0.07291699999999998,0.320276,0.5,0.263566,0.168539,0.154039,0.434783,1.0
3722,0.231405,0.06,0.210843,0.030675,0.034884,0.111111,0.165899,0.5,0.387597,0.280899,0.08386399999999998,0.478261,1.0
3723,0.190083,0.08,0.240964,0.019939,0.031561,0.107639,0.304147,0.082707,0.418605,0.280899,0.536232,0.333333,0.0
3724,0.247934,0.393333,0.0,0.019939,0.11794,0.07291699999999998,0.07603699999999998,0.190862,0.527132,0.292135,0.246377,0.333333,0.0
3725,0.247934,0.1,0.253012,0.104294,0.05814,0.190972,0.421659,0.5,0.387597,0.146067,0.167534,0.188406,1.0
3726,0.289256,0.07333299999999998,0.150602,0.01227,0.069767,0.138889,0.232719,0.666667,0.627907,0.247191,0.129362,0.362319,1.0
3727,0.413223,0.22,0.385542,0.02454,0.139535,0.027778,0.08294899999999998,0.221515,0.635659,0.247191,0.362319,0.333333,0.0
3728,0.272727,0.16,0.174699,0.052147,0.048173,0.111111,0.37788,0.5,0.426357,0.235955,0.144978,0.318841,1.0
3729,0.355372,0.28,0.283133,0.007668999999999999,0.046512,0.076389,0.276498,0.128976,0.379845,0.11236,0.42029,0.333333,0.0
3730,0.256198,0.08,0.240964,0.108896,0.038206,0.173611,0.391705,0.130904,0.387597,0.02809,0.492754,0.333333,0.0
3731,0.264463,0.08,0.180723,0.084356,0.046512,0.104167,0.262673,0.130904,0.403101,0.162921,0.405797,0.333333,0.0
3732,0.264463,0.18,0.186747,0.018405,0.099668,0.048611,0.359447,0.140544,0.356589,0.140449,0.202899,0.333333,0.0
3733,0.22314,0.173333,0.168675,0.018405,0.053156,0.145833,0.419355,0.5,0.317829,0.08426999999999998,0.109697,0.231884,1.0
3734,0.371901,0.08,0.295181,0.016871,0.051495,0.114583,0.375576,0.128976,0.255814,0.08426999999999998,0.304348,0.333333,0.0
3735,0.272727,0.08,0.180723,0.004601,0.016611,0.010417,0.050691,0.5,0.372093,0.078652,0.042414,0.57971,1.0
3736,0.214876,0.026667,0.180723,0.007668999999999999,0.036545,0.125,0.202765,0.5,0.224806,0.191011,0.053017,0.536232,1.0
3737,0.231405,0.113333,0.180723,0.211656,0.071429,0.135417,0.407834,0.5,0.232558,0.157303,0.209948,0.15942,1.0
3738,0.256198,0.08,0.301205,0.144172,0.04485,0.267361,0.370968,0.5,0.333333,0.185393,0.179102,0.318841,1.0
3739,0.297521,0.18,0.120482,0.203988,0.074751,0.215278,0.513825,0.5,0.302326,0.157303,0.226913,0.130435,1.0
3740,0.214876,0.09333300000000001,0.204819,0.01227,0.023256,0.190972,0.251152,0.5,0.356589,0.269663,0.047619,0.536232,1.0
3741,0.256198,0.1,0.144578,0.208589,0.07309,0.0625,0.202765,0.213804,0.348837,0.157303,0.231884,0.333333,0.0
3742,0.504132,0.24,0.277108,0.02454,0.136213,0.03125,0.08064499999999998,0.5,0.356589,0.264045,0.178716,0.565217,1.0
3743,0.338843,0.24,0.222892,0.08052099999999998,0.039867,0.090278,0.200461,0.666667,0.341085,0.179775,0.094274,0.666667,1.0
3744,0.322314,0.113333,0.180723,0.110429,0.048173,0.229167,0.437788,0.162714,0.294574,0.157303,0.304348,0.333333,0.0
3745,0.561983,0.153333,0.295181,0.029141,0.096346,0.017361,0.034562,0.5,0.418605,0.359551,0.223443,0.391304,1.0
3746,0.305785,0.04,0.204819,0.010736,0.07641199999999998,0.170139,0.33871,0.5,0.44186,0.325843,0.142472,0.231884,1.0
3747,0.247934,0.026667,0.180723,0.18865,0.066445,0.107639,0.18894,0.5,0.372093,0.073034,0.181801,0.275362,1.0
3748,0.322314,0.106667,0.180723,0.01227,0.053156,0.048611,0.221198,0.5,0.418605,0.174157,0.111625,0.347826,1.0
3749,0.181818,0.14,0.246988,0.156442,0.064784,0.1875,0.329493,0.666667,0.286822,0.207865,0.127048,0.434783,1.0
3750,0.413223,0.166667,0.216867,0.023006,0.041528,0.0625,0.274194,0.5,0.186047,0.426966,0.087719,0.681159,1.0
3751,0.528926,0.306667,0.222892,0.226994,0.340532,0.1875,0.205069,0.5,0.356589,0.308989,0.319645,0.144928,1.0
3752,0.31405,0.173333,0.23494,0.107362,0.051495,0.152778,0.481567,0.5,0.302326,0.174157,0.181029,0.173913,1.0
3753,0.297521,0.14,0.289157,0.187117,0.046512,0.210069,0.40553,0.21149,0.232558,0.067416,0.115942,0.333333,0.0
3754,0.396694,0.08,0.253012,0.013804,0.053156,0.118056,0.274194,0.666667,0.302326,0.151685,0.103914,0.492754,1.0
3755,0.264463,0.053333,0.156627,0.102761,0.063123,0.100694,0.493088,0.5,0.511628,0.202247,0.175631,0.304348,1.0
3756,0.231405,0.09333300000000001,0.210843,0.01227,0.068106,0.076389,0.177419,0.666667,0.348837,0.146067,0.059379,0.57971,1.0
3757,0.297521,0.08666699999999998,0.481928,0.179448,0.048173,0.263889,0.407834,0.205707,0.178295,0.146067,0.144928,0.333333,0.0
