,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,class
379,0.0,0.39,0.35,0.55,0.68,0.77,1.0,1.0,0.96,0.76,0.77,0.5,0.56,0.25,0.36,0.0,1.0
380,0.0,0.75,0.33,1.0,0.66,0.77,0.68,0.4,0.6,0.05,0.51,0.0,0.48,0.3,1.0,0.33,0.0
381,0.15,0.92,0.0,0.94,0.56,0.98,1.0,1.0,0.66,0.79,0.46,0.53,0.37,0.27,0.43,0.0,0.0
382,0.0,0.71,0.34,0.8,0.88,1.0,1.0,0.93,0.78,0.69,0.66,0.46,0.53,0.23,0.41,0.0,1.0
383,0.31,0.94,0.8499999999999999,1.0,1.0,0.77,0.78,0.49,0.59,0.21,0.43,0.0,0.0,0.19,0.51,0.25,0.0
384,0.0,0.62,0.33,0.81,0.7,0.9900000000000002,1.0,1.0,0.8499999999999999,0.75,0.67,0.5,0.51,0.25,0.37,0.0,1.0
385,0.0,0.91,0.44,0.97,0.96,1.0,0.8399999999999999,0.54,0.65,0.08999999999999998,0.44,0.0,0.46,0.27,1.0,0.26,0.0
386,0.0,0.97,0.62,1.0,1.0,0.81,0.81,0.48,0.55,0.17,0.26,0.0,0.1,0.27,0.73,0.33,0.0
387,0.0,0.92,0.44,1.0,0.91,0.93,1.0,0.56,0.8499999999999999,0.18,0.61,0.0,0.4,0.27,0.86,0.35,0.0
388,0.0,0.91,0.61,1.0,0.78,0.69,0.58,0.34,0.56,0.0,0.38,0.28,0.34,0.48,1.0,0.45,0.0
389,0.08,0.63,0.31,0.79,0.9,1.0,1.0,0.92,0.67,0.69,0.33,0.47,0.1,0.23,0.0,0.0,1.0
390,0.01,0.52,0.23,0.75,0.74,1.0,0.52,0.69,0.51,0.36,0.45,0.04,0.0,0.0,1.0,0.07,1.0
391,0.0,0.28,0.35,0.51,0.67,0.75,1.0,1.0,0.96,0.81,0.77,0.54,0.58,0.27,0.46,0.0,1.0
392,0.29,0.75,0.29,0.8499999999999999,1.0,1.0,0.8499999999999999,0.81,0.59,0.61,0.38,0.41,0.15,0.2,0.0,0.0,1.0
393,0.0,0.81,0.23,1.0,0.73,0.96,0.52,0.46,0.26,0.0,0.12,0.19,0.46,0.42,1.0,0.48,0.0
394,0.0,0.66,0.47,1.0,0.81,0.98,0.79,0.5,0.8499999999999999,0.0,0.27,0.0,0.23,0.08,1.0,0.0,1.0
395,0.38,0.8,0.91,1.0,0.8199999999999998,0.97,0.73,0.56,0.75,0.15,0.08999999999999998,0.0,0.0,0.0,1.0,0.08,1.0
396,0.0,0.88,0.39,1.0,0.97,0.87,0.8399999999999999,0.47,0.67,0.07,0.38,0.0,0.33,0.26,1.0,0.35,0.0
397,0.36,0.81,0.69,0.9,1.0,1.0,0.8,0.8,0.6,0.6,0.41,0.4,0.2,0.19,0.0,0.0,1.0
398,0.0,0.54,0.35,0.63,0.68,0.8,0.98,1.0,1.0,0.8499999999999999,0.81,0.57,0.64,0.29,0.5,0.0,1.0
399,0.0,0.58,0.42,0.78,0.9,0.9900000000000002,1.0,1.0,0.87,0.75,0.78,0.5,0.76,0.25,0.8399999999999999,0.0,1.0
400,0.36,0.66,0.71,1.0,0.62,0.7,0.48,0.23,0.21,0.0,0.0,0.05,0.5,0.08,1.0,0.1,1.0
401,0.0,0.74,0.29,1.0,0.37,0.94,0.3,0.62,0.23,0.3,0.12,0.0,0.47,0.1,1.0,0.12,1.0
402,0.22,0.71,0.41,1.0,0.51,0.93,0.46,0.54,0.4,0.15,0.0,0.01,0.46,0.02,1.0,0.0,1.0
403,0.0,0.9,0.49,1.0,0.6,0.67,0.55,0.32,0.65,0.0,0.21,0.28,0.28,0.48,1.0,0.53,0.0
404,0.22,0.97,0.62,1.0,0.6,0.62,0.51,0.24,0.38,0.0,0.0,0.31,0.37,0.42,1.0,0.44,0.0
405,0.0,0.63,0.41,0.77,0.79,0.94,1.0,1.0,0.8499999999999999,0.74,0.75,0.48,0.71,0.22,0.8199999999999998,0.0,1.0
406,0.0,0.54,0.61,0.75,1.0,1.0,0.94,0.98,0.65,0.74,0.42,0.49,0.35,0.23,0.68,0.0,1.0
407,0.0,0.91,0.07,0.98,0.47,1.0,0.8499999999999999,0.94,1.0,0.72,0.8499999999999999,0.47,0.66,0.24,0.52,0.0,0.0
408,0.04,0.92,0.45,1.0,1.0,0.91,0.59,0.52,0.32,0.05,0.15,0.0,0.0,0.38,0.65,0.38,0.0
409,0.0,0.9900000000000002,0.37,1.0,0.72,0.81,0.73,0.37,0.49,0.0,0.33,0.24,0.62,0.4,1.0,0.44,0.0
410,0.0,0.95,0.45,1.0,0.6,0.64,0.43,0.2,0.23,0.0,0.05,0.39,0.52,0.4,1.0,0.36,0.0
411,0.0,0.94,0.59,1.0,0.9900000000000002,0.76,0.86,0.37,0.62,0.0,0.29,0.14,0.39,0.35,1.0,0.35,0.0
412,0.15,0.95,0.77,1.0,1.0,0.72,0.7,0.42,0.31,0.13,0.0,0.0,0.17,0.32,0.95,0.37,0.0
413,0.0,0.8,0.3,1.0,0.74,0.81,0.8199999999999998,0.43,0.75,0.04,0.39,0.0,0.44,0.16,1.0,0.2,0.0
414,0.0,0.62,0.3,0.9,0.7,1.0,0.57,0.61,0.48,0.22,0.07,0.0,0.36,0.02,1.0,0.03,1.0
415,0.0,0.53,0.39,0.62,0.72,0.8,1.0,1.0,0.93,0.77,0.8199999999999998,0.51,0.73,0.25,0.68,0.0,1.0
416,0.0,0.42,0.21,0.66,0.33,0.91,0.64,1.0,0.7,0.74,0.73,0.49,0.73,0.23,1.0,0.0,1.0
417,0.0,0.9,0.37,0.98,0.89,1.0,0.67,0.52,0.5,0.0,0.33,0.18,0.48,0.4,1.0,0.47,0.0
418,0.0,1.0,0.54,0.93,0.57,0.77,0.57,0.61,0.61,0.46,0.61,0.3,0.68,0.14,1.0,0.0,1.0
419,0.0,0.93,0.64,1.0,1.0,0.8,0.76,0.44,0.52,0.08,0.27,0.0,0.3,0.24,0.96,0.31,0.0
420,0.0,0.8399999999999999,0.51,1.0,0.9,0.74,0.77,0.36,0.57,0.0,0.37,0.25,0.32,0.41,1.0,0.49,0.0
421,0.0,0.95,0.52,1.0,1.0,0.79,0.8299999999999998,0.44,0.67,0.08,0.45,0.0,0.03,0.3,0.8399999999999999,0.38,0.0
422,0.0,0.54,0.35,0.7,0.88,0.93,1.0,1.0,0.71,0.75,0.45,0.5,0.27,0.25,0.25,0.0,1.0
423,0.0,0.44,0.3,0.61,0.67,0.8,1.0,1.0,0.96,0.8,0.8299999999999998,0.53,0.68,0.26,0.62,0.0,1.0
424,0.0,0.71,0.47,0.8499999999999999,1.0,1.0,0.92,0.8199999999999998,0.75,0.6,0.62,0.38,0.45,0.16,0.4,0.0,1.0
425,0.0,0.64,0.43,0.81,1.0,1.0,0.74,0.8299999999999998,0.43,0.62,0.13,0.42,0.04,0.2,0.08999999999999998,0.0,1.0
426,0.0,0.8199999999999998,0.32,0.75,0.7,0.88,1.0,1.0,0.89,0.75,0.75,0.5,0.61,0.25,0.54,0.0,1.0
427,0.35,0.78,0.92,1.0,1.0,0.96,0.8499999999999999,0.68,0.88,0.4,0.79,0.13,0.0,0.0,0.27,0.04,1.0
428,0.25,1.0,0.58,0.96,0.81,0.69,0.54,0.34,0.29,0.0,0.0,0.34,0.48,0.44,1.0,0.48,0.0
429,0.0,0.97,0.62,1.0,0.8,0.76,0.69,0.38,0.62,0.0,0.14,0.18,0.03,0.39,1.0,0.38,0.0
430,0.0,0.65,0.37,0.8199999999999998,0.8199999999999998,1.0,1.0,0.9,0.86,0.65,0.7,0.39,0.55,0.14,0.49,0.0,1.0
431,0.0,1.0,0.62,0.97,1.0,0.76,0.68,0.46,0.34,0.17,0.23,0.0,0.07,0.33,0.72,0.36,0.0
432,0.0,0.77,0.4,0.79,0.8299999999999998,0.96,1.0,1.0,0.92,0.74,0.81,0.49,0.7,0.23,0.71,0.0,1.0
433,0.04,0.55,0.6,0.77,1.0,1.0,0.8,0.92,0.56,0.7,0.4,0.46,0.32,0.23,0.0,0.0,1.0
434,0.0,1.0,0.3,0.9900000000000002,0.67,0.97,1.0,0.93,0.72,0.75,0.53,0.51,0.44,0.23,0.52,0.0,0.0
435,0.0,0.52,0.39,0.67,0.8,0.88,1.0,1.0,0.8199999999999998,0.76,0.69,0.51,0.59,0.25,0.51,0.0,1.0
436,0.39,0.76,0.8299999999999998,0.94,1.0,1.0,0.65,0.8,0.3,0.6,0.08999999999999998,0.41,0.0,0.2,0.22,0.0,1.0
437,0.0,0.93,0.62,1.0,1.0,0.78,0.69,0.43,0.5,0.05,0.35,0.0,0.15,0.35,0.86,0.37,0.0
438,0.0,0.37,0.14,0.7,0.27,1.0,0.26,0.64,0.24,0.28,0.03,0.0,0.18,0.05,1.0,0.12,1.0
439,0.0,0.93,0.51,1.0,1.0,0.89,0.9900000000000002,0.59,0.8,0.28,0.54,0.0,0.26,0.27,0.51,0.45,0.0
440,0.0,0.89,0.23,1.0,0.79,0.94,0.73,0.48,0.51,0.02,0.31,0.0,0.42,0.31,1.0,0.3,0.0
441,0.0,0.08,0.35,0.3,0.68,0.61,0.95,0.92,1.0,1.0,0.81,0.67,0.62,0.34,0.47,0.0,1.0
442,0.0,0.89,0.61,1.0,0.9,0.74,0.69,0.37,0.42,0.02,0.27,0.0,0.35,0.3,1.0,0.38,0.0
443,0.02,0.91,0.48,1.0,0.63,0.65,0.51,0.25,0.3,0.0,0.0,0.3,0.5,0.35,1.0,0.35,0.0
444,1.0,1.0,0.06,0.98,0.0,0.81,0.0,0.65,0.06,0.48,0.06,0.32,0.12,0.16,0.44,0.0,1.0
445,0.33,0.61,0.41,1.0,0.41,0.95,0.39,0.55,0.37,0.16,0.0,0.0,0.5,0.03,1.0,0.08,1.0
446,0.0,0.65,0.43,0.76,0.93,0.96,1.0,1.0,0.71,0.75,0.48,0.5,0.26,0.25,0.05,0.0,1.0
447,0.0,0.89,0.26,1.0,0.35,0.51,0.32,0.0,0.13,0.13,0.22,0.32,0.6,0.4,1.0,0.46,0.0
448,0.0,0.87,0.37,1.0,0.59,0.64,0.45,0.15,0.27,0.0,0.2,0.38,0.6,0.44,1.0,0.51,0.0
449,0.0,0.93,0.45,1.0,0.74,0.75,0.57,0.37,0.35,0.0,0.25,0.24,0.53,0.41,1.0,0.37,0.0
450,0.0,0.64,0.48,0.8,1.0,1.0,0.95,0.87,0.76,0.65,0.67,0.43,0.57,0.22,0.71,0.0,1.0
451,0.0,0.51,0.2,0.66,0.52,0.8399999999999999,0.8499999999999999,1.0,1.0,0.86,0.8499999999999999,0.57,0.68,0.29,0.58,0.0,1.0
452,0.0,0.59,0.55,0.87,1.0,1.0,0.88,0.56,0.89,0.12,0.32,0.03,0.05,0.02,0.88,0.0,1.0
453,0.0,0.49,0.53,0.74,0.95,1.0,0.88,0.94,0.74,0.65,0.72,0.37,0.8199999999999998,0.08999999999999998,1.0,0.0,1.0
454,0.08999999999999998,0.97,0.56,1.0,0.91,0.72,0.74,0.36,0.58,0.0,1.0,0.22,0.63,0.34,0.0,0.34,0.0
455,1.0,1.0,0.74,0.86,0.48,0.73,0.29,0.59,0.16,0.44,0.06,0.29,0.0,0.15,0.0,0.0,1.0
456,0.0,0.66,0.33,0.67,0.65,0.8199999999999998,0.95,1.0,1.0,0.92,0.8,0.62,0.67,0.29,0.78,0.0,1.0
457,0.0,0.87,0.37,0.96,0.98,1.0,1.0,0.87,0.8,0.65,0.63,0.44,0.52,0.22,0.62,0.0,0.0
458,0.17,1.0,0.79,0.92,1.0,0.76,0.72,0.44,0.49,0.1,0.24,0.0,0.0,0.31,0.71,0.33,0.0
459,0.0,0.89,0.41,0.94,0.87,1.0,1.0,0.98,0.8,0.75,0.68,0.5,0.59,0.25,0.6,0.0,0.0
460,0.0,0.43,0.13,0.66,0.45,0.88,0.77,1.0,0.68,0.74,0.68,0.48,0.7,0.22,1.0,0.0,1.0
461,0.35,0.61,0.54,1.0,0.58,0.76,0.54,0.31,0.78,0.0,1.0,0.06,0.36,0.05,0.0,0.08,1.0
462,0.0,0.52,0.28,0.69,0.58,0.8399999999999999,0.89,1.0,1.0,0.95,0.8299999999999998,0.65,0.68,0.33,0.64,0.0,1.0
463,0.0,0.39,0.21,0.57,0.63,0.78,1.0,1.0,0.94,0.8199999999999998,0.78,0.54,0.65,0.27,0.57,0.0,1.0
464,0.0,0.64,0.37,0.8199999999999998,0.8499999999999999,0.9900000000000002,1.0,1.0,0.8499999999999999,0.75,0.76,0.5,0.7,0.24,0.67,0.0,1.0
465,0.11,0.47,0.58,0.7,1.0,1.0,0.73,0.7,0.5,0.34,0.28,0.0,0.0,0.12,0.7,0.1,1.0
466,0.0,0.95,0.41,0.97,1.0,1.0,0.8,0.67,0.62,0.23,0.48,0.0,0.17,0.38,0.76,0.42,0.0
467,0.0,0.91,0.25,1.0,0.95,0.87,1.0,0.56,0.71,0.27,0.39,0.0,0.08,0.29,0.72,0.38,0.0
468,0.0,0.88,0.25,1.0,1.0,0.81,0.89,0.48,0.55,0.15,0.26,0.0,0.0,0.31,0.98,0.37,0.0
469,0.0,0.41,0.34,0.54,0.68,0.76,1.0,1.0,0.87,0.79,0.68,0.5,0.51,0.2,0.43,0.0,1.0
470,0.0,0.88,0.37,1.0,0.8199999999999998,0.9,0.7,0.46,0.68,0.0,1.0,0.03,0.93,0.3,0.46,0.38,0.0
471,0.0,0.73,0.49,0.8199999999999998,0.94,1.0,1.0,0.86,0.8199999999999998,0.65,0.65,0.43,0.43,0.22,0.29,0.0,1.0
472,0.0,0.92,0.68,1.0,0.89,0.81,0.74,0.4,0.61,0.0,0.35,0.13,0.2,0.42,1.0,0.5,0.0
473,0.0,0.88,0.43,1.0,0.78,0.81,0.78,0.43,0.79,0.05,0.6,0.0,0.5,0.24,1.0,0.31,0.0
474,0.03,0.97,0.9,1.0,1.0,0.71,0.75,0.38,0.61,0.04,0.31,0.0,0.0,0.26,0.9,0.28,0.0
475,0.0,0.9900000000000002,0.66,1.0,1.0,0.79,0.68,0.41,0.48,0.01,0.25,0.0,0.21,0.23,0.88,0.25,0.0
476,0.07,0.89,0.52,1.0,0.93,0.7,0.8,0.27,0.68,0.0,1.0,0.39,0.66,0.53,0.0,0.52,0.0
477,0.0,0.75,0.34,1.0,0.65,0.66,0.57,0.1,0.29,0.0,0.13,0.41,0.57,0.51,1.0,0.62,0.0
478,0.55,0.8299999999999998,1.0,1.0,0.93,0.8299999999999998,0.8199999999999998,0.56,0.8399999999999999,0.28,0.71,0.02,0.0,0.0,0.73,0.03,1.0
479,0.16,0.95,0.46,1.0,1.0,0.95,0.72,0.63,0.39,0.32,0.06,0.0,0.0,0.32,0.56,0.35,0.0
480,0.0,0.64,0.47,0.81,1.0,1.0,0.91,0.8399999999999999,0.65,0.62,0.47,0.4,0.42,0.17,0.63,0.0,1.0
481,0.88,0.8,0.12,0.8,1.0,1.0,1.0,0.91,0.65,0.68,0.29,0.46,0.06,0.23,0.0,0.0,1.0
482,0.0,0.48,0.28,0.64,0.61,0.8199999999999998,0.92,1.0,1.0,0.8399999999999999,0.86,0.56,0.73,0.28,0.64,0.0,1.0
483,0.02,0.98,0.8,1.0,1.0,0.75,0.56,0.39,0.26,0.0,0.05,0.01,0.0,0.28,0.8,0.29,0.0
484,0.48,0.73,0.62,0.8,1.0,1.0,0.88,0.8499999999999999,0.6,0.64,0.38,0.42,0.15,0.21,0.0,0.0,1.0
485,0.0,1.0,0.16,0.91,0.69,0.94,1.0,0.9,0.65,0.7,0.45,0.45,0.31,0.18,0.2,0.0,0.0
486,0.0,0.95,0.32,1.0,0.78,0.94,0.73,0.55,0.61,0.13,0.5,0.0,0.53,0.32,1.0,0.32,0.0
487,0.0,1.0,0.14,0.9900000000000002,0.63,0.8199999999999998,0.61,0.4,0.34,0.0,0.17,0.19,0.45,0.33,1.0,0.39,0.0
488,0.0,0.0,0.27,0.24,0.51,0.53,0.75,0.81,1.0,1.0,0.92,0.67,0.86,0.34,0.86,0.01,1.0
489,0.25,0.92,0.71,1.0,0.75,0.62,0.57,0.25,0.3,0.0,0.0,0.32,0.47,0.39,1.0,0.4,0.0
490,0.0,0.8,0.5,1.0,0.8199999999999998,0.72,0.58,0.34,0.22,0.0,0.08999999999999998,0.07,0.29,0.38,1.0,0.44,0.0
491,0.1,0.71,0.57,1.0,0.91,0.76,0.65,0.37,0.3,0.0,0.0,0.11,0.3,0.31,1.0,0.33,0.0
492,0.0,0.48,0.14,0.61,0.53,0.81,0.95,1.0,1.0,0.8199999999999998,0.76,0.56,0.53,0.29,0.39,0.0,1.0
493,0.0,1.0,0.73,1.0,1.0,0.88,0.71,0.5,0.6,0.1,0.46,0.0,0.2,0.35,0.97,0.38,0.0
494,0.0,0.8199999999999998,0.4,1.0,0.97,0.9900000000000002,0.9900000000000002,0.62,0.81,0.23,0.56,0.0,0.4,0.28,1.0,0.32,0.0
495,0.0,0.89,0.2,0.97,0.64,1.0,1.0,0.9,0.95,0.66,0.78,0.44,0.57,0.22,0.4,0.0,0.0
496,0.0,0.95,0.39,1.0,0.74,0.76,0.8199999999999998,0.33,0.76,0.0,1.0,0.37,0.59,0.47,0.16,0.48,0.0
497,0.0,0.97,0.42,1.0,0.67,0.71,0.53,0.35,0.34,0.0,0.16,0.23,0.4,0.42,1.0,0.42,0.0
498,0.23,0.8499999999999999,0.69,1.0,0.62,0.68,0.53,0.27,0.32,0.0,0.0,0.02,0.5,0.05,1.0,0.03,1.0
499,0.08999999999999998,0.92,0.0,0.96,0.47,1.0,0.93,0.96,1.0,0.71,0.76,0.47,0.51,0.23,0.27,0.0,0.0
500,0.0,0.08999999999999998,0.42,0.38,0.73,0.69,1.0,1.0,0.88,0.94,0.73,0.63,0.73,0.31,0.81,0.0,1.0
501,0.21,0.68,0.48,0.8299999999999998,1.0,1.0,0.8299999999999998,0.8,0.59,0.6,0.41,0.4,0.17,0.19,0.0,0.0,1.0
502,0.0,0.45,0.32,0.65,0.67,0.8199999999999998,1.0,1.0,0.75,0.76,0.51,0.51,0.28,0.26,0.08999999999999998,0.0,1.0
503,0.14,1.0,0.8299999999999998,1.0,1.0,0.8399999999999999,0.67,0.48,0.47,0.08999999999999998,0.27,0.0,0.0,0.33,0.75,0.32,0.0
504,0.12,0.9900000000000002,0.49,1.0,1.0,0.93,0.65,0.62,0.28,0.32,0.0,0.0,0.11,0.35,0.72,0.39,0.0
505,0.0,0.86,0.42,1.0,0.8199999999999998,0.78,0.64,0.36,0.34,0.0,0.11,0.22,0.47,0.36,1.0,0.41,0.0
506,0.0,0.95,0.53,1.0,1.0,0.93,0.76,0.6,0.51,0.27,0.31,0.0,0.33,0.35,0.91,0.41,0.0
507,0.0,0.8499999999999999,0.34,1.0,0.8499999999999999,0.78,0.75,0.38,0.56,0.0,0.14,0.16,0.29,0.37,1.0,0.37,0.0
508,0.01,0.9900000000000002,0.58,1.0,1.0,0.91,0.69,0.61,0.33,0.3,0.01,0.0,0.0,0.33,0.57,0.36,0.0
509,0.0,0.61,0.36,0.8199999999999998,0.78,1.0,1.0,0.95,0.76,0.71,0.49,0.47,0.24,0.23,0.22,0.0,1.0
510,0.0,0.91,0.4,1.0,0.64,0.72,0.54,0.36,0.45,0.0,0.13,0.3,0.45,0.42,1.0,0.45,0.0
511,0.0,0.66,0.44,0.8299999999999998,0.92,1.0,1.0,0.8499999999999999,0.81,0.64,0.61,0.42,0.4,0.21,0.22,0.0,1.0
512,0.42,1.0,0.93,0.98,0.79,0.64,0.51,0.31,0.15,0.0,0.0,0.3,0.25,0.53,1.0,0.52,0.0
513,0.0,0.92,0.51,1.0,1.0,0.98,0.8299999999999998,0.57,0.71,0.14,0.59,0.0,0.44,0.33,0.97,0.42,0.0
514,0.0,0.54,0.53,0.76,0.98,1.0,0.91,0.94,0.8399999999999999,0.68,0.79,0.42,0.7,0.16,1.0,0.0,1.0
515,0.0,0.41,0.25,0.63,0.6,0.81,0.95,1.0,1.0,0.8299999999999998,0.88,0.55,0.76,0.27,0.67,0.0,1.0
516,0.33,0.65,0.81,0.88,1.0,1.0,0.88,0.7,0.74,0.41,0.52,0.13,0.0,0.0,0.81,0.01,1.0
517,0.0,0.66,0.38,0.8199999999999998,0.8,1.0,1.0,0.98,0.8,0.73,0.58,0.48,0.38,0.22,0.29,0.0,1.0
518,0.0,0.94,0.59,1.0,0.86,0.75,0.72,0.37,0.61,0.0,0.37,0.1,0.28,0.33,1.0,0.35,0.0
519,0.0,0.4,0.3,0.55,0.56,0.77,0.8199999999999998,1.0,1.0,0.91,0.89,0.6,0.76,0.3,0.74,0.0,1.0
520,0.0,0.51,0.47,0.7,0.79,1.0,0.75,0.8199999999999998,0.67,0.46,0.56,0.11,0.42,0.02,1.0,0.0,1.0
521,0.0,0.47,0.21,0.68,0.59,0.9,1.0,1.0,0.87,0.75,0.7,0.5,0.52,0.25,0.43,0.0,1.0
522,0.0,0.95,0.31,1.0,0.78,0.97,0.54,0.47,0.23,0.0,0.17,0.05,0.44,0.39,1.0,0.48,0.0
523,0.0,0.49,0.3,0.69,0.69,0.88,1.0,1.0,0.8,0.76,0.62,0.51,0.45,0.25,0.32,0.0,1.0
524,0.0,0.88,0.48,0.98,1.0,1.0,0.8,0.67,0.46,0.34,0.13,0.0,0.24,0.32,0.77,0.41,0.0
525,0.0,0.52,0.4,0.76,0.8,1.0,1.0,0.91,1.0,0.66,0.91,0.4,0.8,0.15,0.54,0.0,1.0
526,0.0,0.96,0.37,1.0,1.0,0.89,0.86,0.43,0.55,0.0,0.3,0.0,0.1,0.38,0.75,0.41,0.0
527,0.0,0.98,0.41,1.0,0.79,0.81,0.65,0.41,0.57,0.0,0.4,0.18,0.5,0.4,1.0,0.39,0.0
528,0.34,0.66,0.65,1.0,0.62,0.9900000000000002,0.55,0.61,0.44,0.23,0.0,0.0,0.21,0.03,1.0,0.02,1.0
529,0.0,0.3,0.41,0.53,0.8199999999999998,0.77,1.0,1.0,0.71,0.76,0.59,0.5,0.59,0.25,0.65,0.0,1.0
530,0.0,0.91,0.0,0.97,0.52,1.0,1.0,0.93,1.0,0.69,0.78,0.47,0.58,0.24,0.44,0.0,0.0
531,0.0,0.42,0.29,0.68,0.63,1.0,0.56,0.8399999999999999,0.41,0.49,0.31,0.14,0.26,0.0,1.0,0.11,1.0
532,1.0,0.98,0.67,1.0,0.48,0.8399999999999999,0.38,0.68,0.27,0.51,0.19,0.33,0.08999999999999998,0.16,0.0,0.0,1.0
533,0.0,0.52,0.52,0.8299999999999998,0.97,1.0,0.91,0.55,0.8399999999999999,0.1,0.21,0.0,0.21,0.07,1.0,0.07,1.0
534,0.0,0.27,0.32,0.51,0.66,0.75,0.9900000000000002,1.0,1.0,0.87,0.79,0.58,0.57,0.29,0.4,0.0,1.0
535,0.0,1.0,0.38,1.0,0.65,0.72,0.6,0.36,0.52,0.0,0.4,0.17,0.46,0.41,1.0,0.45,0.0
536,0.0,0.36,0.29,0.54,0.67,0.76,1.0,1.0,0.8,0.76,0.58,0.5,0.36,0.25,0.18,0.0,1.0
537,0.31,0.96,0.44,0.76,0.24,1.0,0.41,0.5,0.48,0.07,0.0,0.0,0.49,0.14,1.0,0.23,1.0
538,0.0,0.98,0.2,0.9900000000000002,0.64,1.0,1.0,0.88,0.92,0.64,0.67,0.43,0.41,0.22,0.22,0.0,0.0
539,0.0,1.0,0.22,0.86,0.6,0.8,1.0,0.8,0.8399999999999999,0.65,0.66,0.42,0.51,0.18,0.47,0.0,0.0
540,1.0,1.0,0.54,0.92,0.39,0.76,0.29,0.61,0.18,0.46,0.07,0.3,0.04,0.15,0.0,0.0,1.0
541,0.0,0.94,0.45,1.0,0.92,0.79,0.8299999999999998,0.37,0.56,0.0,0.36,0.16,0.44,0.44,1.0,0.45,0.0
542,0.0,0.8299999999999998,0.28,1.0,0.8499999999999999,0.88,0.74,0.43,0.43,0.0,0.08,0.0,0.38,0.2,1.0,0.25,0.0
543,0.0,0.8,0.32,1.0,0.64,0.76,0.58,0.36,0.46,0.0,0.11,0.3,0.47,0.39,1.0,0.41,0.0
544,0.21,0.8199999999999998,0.13,0.55,0.54,1.0,0.27,0.87,0.38,0.37,0.4,0.0,0.0,0.07,1.0,0.05,1.0
545,0.0,0.54,0.27,0.64,0.63,0.8299999999999998,1.0,1.0,0.97,0.78,0.81,0.53,0.68,0.26,0.63,0.0,1.0
546,0.0,1.0,0.64,0.95,1.0,0.88,0.72,0.5,0.47,0.11,0.19,0.0,0.18,0.3,0.8399999999999999,0.27,0.0
547,0.02,0.78,0.35,0.98,1.0,1.0,0.8399999999999999,0.65,0.54,0.32,0.2,0.0,0.0,0.29,0.6,0.33,0.0
548,0.32,0.74,0.87,0.95,1.0,1.0,0.8399999999999999,0.73,0.79,0.46,0.66,0.18,0.0,0.0,0.03,0.0,1.0
549,0.0,0.2,0.23,0.43,0.5,0.65,0.76,0.87,1.0,1.0,0.88,0.66,0.77,0.34,0.79,0.0,1.0
550,0.0,0.93,0.53,1.0,0.89,0.75,0.8499999999999999,0.37,0.73,0.0,0.48,0.01,0.44,0.29,1.0,0.25,0.0
551,0.31,0.63,0.69,0.79,1.0,1.0,0.87,0.8499999999999999,0.64,0.62,0.43,0.4,0.21,0.17,0.0,0.0,1.0
552,0.08,0.44,0.0,0.66,0.5,0.89,1.0,1.0,0.8299999999999998,0.75,0.61,0.5,0.56,0.25,0.61,0.0,1.0
553,0.0,0.63,0.6,0.78,1.0,1.0,0.93,0.91,0.86,0.67,0.86,0.41,0.79,0.16,0.24,0.0,1.0
554,0.0,1.0,0.24,1.0,0.63,0.9900000000000002,1.0,0.93,0.81,0.69,0.57,0.44,0.39,0.18,0.32,0.0,0.0
555,0.0,0.76,0.42,1.0,0.66,0.75,0.46,0.38,0.43,0.0,0.22,0.19,0.45,0.36,1.0,0.39,0.0
556,0.0,0.9900000000000002,0.45,1.0,0.68,0.72,0.41,0.34,0.16,0.0,0.08999999999999998,0.41,0.54,0.43,1.0,0.41,0.0
557,0.18,0.87,0.0,0.92,0.5,0.96,1.0,1.0,0.71,0.78,0.47,0.54,0.33,0.27,0.35,0.0,0.0
558,0.4,0.93,0.0,0.9900000000000002,0.5,1.0,1.0,0.9900000000000002,0.8199999999999998,0.88,0.64,0.6,0.55,0.3,0.55,0.0,0.0
559,0.0,0.96,0.45,1.0,0.56,0.68,0.51,0.33,0.48,0.0,0.29,0.32,0.5,0.5,1.0,0.52,0.0
560,0.19,0.6,0.52,0.87,0.71,1.0,0.57,0.58,0.46,0.16,0.0,0.0,0.49,0.07,1.0,0.08,1.0
561,0.0,1.0,0.03,1.0,0.52,0.9900000000000002,1.0,1.0,0.73,0.86,0.5,0.57,0.32,0.27,0.34,0.0,0.0
562,0.0,0.25,0.18,0.5,0.59,0.75,1.0,1.0,0.92,0.8,0.69,0.54,0.52,0.27,0.46,0.0,1.0
563,0.08,0.58,0.56,0.77,1.0,1.0,0.88,0.95,0.6,0.72,0.36,0.48,0.12,0.24,0.0,0.0,1.0
564,0.0,0.92,0.35,1.0,0.8199999999999998,0.8,0.75,0.4,0.67,0.0,0.41,0.08,0.42,0.33,1.0,0.34,0.0
565,0.08999999999999998,0.91,0.71,1.0,0.91,0.68,0.68,0.34,0.41,0.0,0.0,0.15,0.15,0.32,1.0,0.34,0.0
566,0.32,0.74,0.61,1.0,0.59,0.8199999999999998,0.53,0.36,0.35,0.01,0.0,0.0,0.5,0.03,1.0,0.01,1.0
567,0.0,0.65,0.55,0.81,1.0,1.0,0.89,0.86,0.77,0.65,0.7,0.43,0.62,0.21,0.65,0.0,1.0
